,TAMSIOS RUGINĖS DUONOS          ,DARK RYE BREAD,kg,"Price, DKK",EAN code
Žemaitijos pienas,Sūrio lazdelės PIK-NIK su vytintu kumpiu,,126g,22.00,4770299394208
Žemaitijos pienas,Sūrio lazdelės PIK-NIK su jalapeno pipirais,,126g,22.00,4770299394383
Žemaitijos pienas,Sūrio lazdelės PIK-NIK pikantiškais prieskoniais,,126g,22.00,4770299393911
Žemaitijos pienas,Sūrio lazdelės PIK-NIK Kids,,147g,24.00,4770299390606
Pieno žvaigždės,Sūrio lazdelės MINI MŪ,,300g,35.00,4770275046800
Pieno žvaigždės,Sūrio lazdelės MINI MŪ,,150g,?,4770275046794
Pieno žvaigždės,Puskietis fermentinis sūris DVARO 50% rieb.,,240g,?,4770337046021
Pieno žvaigždės,Puskietis fermentinis sūris DVARO 50% rieb.,,150g,17.00,4770337046526
Pieno žvaigždės,Puskietis fermentinis sūris GILDIJA 45% rieb.,,150g,17.00,4770337046519
Pieno žvaigždės,Puskietis fermentinis sūris SVALIA 45% rieb.,,150g,17.00,4770337046809
Pieno žvaigždės,Puskietis fermentinis sūris BALTIJA 45% rieb.,,150g,17.00,4770337046809
Žemaitijos pienas,Puskietis fermentinis sūris “Germanto Gouda” 45% rieb.,"Cheese “Germanto Gouda” fat, semi-dry, sliced 45%",150g,17.00,4770299046619
Žemaitijos pienas,Puskietis fermentinis sūris “Germanto Tilsit” 45% rieb.,"Cheese “Germanto Tilsit” fat, semi-dry, sliced 45%",150g,17.00,4770299393355
Žemaitijos pienas,Puskietis fermentinis sūris “Germanto Gouda” 45% rieb.,Cheese “Germanto Gouda”  45%,240g,22.00,4770299041102
Žemaitijos pienas,Puskietis fermentinis sūris “Germanto Tilsit” 45% rieb.,Cheese “Germanto Tilsit” 45%,240g,22.00,4770299041065
Kelmės pieninė,Lietuviškas varškės sūris 22%,,~400g,135/kg,241132290
Rivona,Lietuviškas varškės sūris 22%,,~300g,135/kg,259464900
Rokiškio pieno gam,Varškės sūris su kmynais 22%,,~300g,135/kg,235142270
Pieno žvaigždės,Džiovintas varškės sūris DVARO.20%,,~50-100g,230/kg,2328644500792
Pieno žvaigždės,Rūkytas varškės sūris AUKŠTAIČIŲ su česnakais 22%,,~300g,135/kg,232864440
Senolių,"Keptas varškės sūris ZANAVYKŲ,22%",,~300g,110/kg,233301110
Lukšių pieninė,"Sūris LILIPUTAS, puskietis, 50%",,500g,89.00,4770209046098
,"Fermentinis sūris KALNŲ, 45%",,500g,60.00,4770337046533
Pieno žvaigždės,"Tepamas, Lydytas kremas PANEMUNĖS PIEVŲ su kumpiu",,185g,18.00,4770265046391
Pieno žvaigždės,"Tepamas, Lydytas kremas PANEMUNĖS PIEVŲ su baravykais ir pievagrybiais",,185g,18.00,4770265046414
Pieno žvaigždės,Lydytas sūrio užkandis „Rambyno snack“ Classic 45% rieb.s.m. fas.,,75g,15.00,4770299394680
Pieno žvaigždės,Lydytas sūrio užkandis su kumpiu „Rambyno snack“  45% rieb.s.m fas.,,75g,15.00,4770299394697
Pieno žvaigždės,Lydytas sūrio užkandis su  kep.svogūnais „Rambyno snack“ Piquant 45% rieb.s.m fas.,,75g,15.00,
,MAJONEZAI,,kg,"Price, DKK",EAN code
Vilniaus majo gam,"Majonezas VILNIUS, 35%",,1 kg,35.00,4770139201321
Kėdainių kons fabr,Majonezas Tradicinis,,1 kg,30.00,4770583213970
Kėdainių kons fabr,Majonezas Tradicinis,,430g,16.00,4770583213550
Kėdainių kons fabr,Majonezas Provansalio,,430g,16.00,4770583213727
Vilniaus majo gam,Majonezas VILNIUS ,,450g,20.00,4770139201338
Vilniaus majo gam,Majonezas VILNIUS Provansalio,,450g,20.00,4770139202281
Vilniaus majo gam,Majonezas VILNIUS Neriebus,,450g,20.00,4770139202557
Vilniaus majo gam,Majonezas VILNIUS su krapais,,250g,?,4770139201031
Daumantų,Majonezas KARALIŠKAS,,415g,23.00,4770491214045
,GRIETINĖ/ GRIETINĖLĖ,,kg,"Price, DKK",EAN code
Pieno žvaigždės,Grietinė „Žemaitijos“ 30% fas.,,,10.00,4770299042130
Pieno žvaigždės,Grietinė “Mū” 30%,,200g,12.00,4770265044038
Sanitex,"Grietinėlė MARGĖ, 12%",,250g,12.00,4771459046494
,PIENAS/KEFYRAS,,kg,"Price, DKK",EAN code
Pieno žvaigždės,"Pienas MŪ, 3,5%",,1L,15.00,4770265041259
Pieno žvaigždės,"Kefyras 2,5% „Žemaitijos“",,500g,10.00,4770299042017
Pieno žvaigždės,"Kefyras 2,5% „Žemaitijos“",,1 L,16.00,4770299042086
Pieno žvaigždės,"Kefyras “Dvaro”, 3,2%",,1L,15.00,4770265042911
Pieno žvaigždės,"Šaltibarščių rūgpienis “Dvaro”, 6%",,1 kg,14.00,4770275043748
Pieno žvaigždės,Riaženka rauginto pieno gėrimas,,500g,12.00,4770265042775
,SVIESTAS,,kg,"Price, DKK",EAN code
Pieno žvaigždės,"Sviestas DVARO, 82%",,200g,19.00,4770275045216
Pieno žvaigždės,"Riebalų mišinys “Venta”, 75%",,200g,16.00,4770275045032
Pieno žvaigždės,Sviestas Žemaitijos 82 % (fasuotas),,200g,22.00,4770299045186
,MARGARINAS,,kg,"Price, DKK",EAN code
Viln Marg. Gamykla,Margarinas “Vilnius” skanumas,,400g,20.00,4771050157636
Viln Marg. Gamykla,Margarinas “Vilnius” šviežumas,,400g,20.00,4771050157841
Viln Marg. Gamykla,Margarinas “Vilnius” sūresnis,,400g,20.00,4771050157575
Viln Marg. Gamykla,Margarinas “Vilnius” lengvumas,,400g,20.00,4771050157698
Viln Marg. Gamykla,Margarinas “Vilnius” su sviestu,,400g,20.00,4771050158015
ŽUVIES GAMINIAI,,,,,
,SILKĖ,,kg,"Price, DKK",EAN code
Viči,Tradicinė Atlantinių silkių filė aliejuje,,240gr,23.00,4770190035781
Viči,Tradicinė Atlantinių silkių filė aliejuje,,400g,36.00,4770190350310
Viči,Marinuota silkiu filė aliejuje,,240gr,23.00,4770190035811
Viči,Rausvoji šaltai rūkyta silkių filė aliejuje,,240gr,23.00,4770190035903
Viči,Dūmų skonio silkių filė aliejuje,,240gr,23.00,4770190035798
Viči,Marinuota silkių filė su prieskoniniu užpilu,,250g,24.00,4770190044967
Viči,Marinuota silkių filė su gaiviuoju užpilu,,250g,24.00,4770190044974
Viči,"Silkių filė su krapais aliej. ""Pavasaris""",,200g,20.00,
Desė,Silkių filė “Eglutė”,,300g,23.00,4770875164270
Santa Bremor,Silpnai sūdyta delikatesinė silkių filė “Matje” su prieskoniais,,250g,27.00,4810168000066
Santa Bremor,Silpnai sūdyta delikatesinė silkių filė “Matje” Original,,250g,27.00,4810168000011
Santa Bremor,Silpnai sūdyta delikatesinė silkių filė “Matje” Provanso,,250g,27.00,4810168002220
Santa Bremor,Silpnai sūdyta delikatesinė silkių filė “Matje” dūmų skonio,,250g,27.00,4810168000103
Santa Bremor,Silpnai sūdyta delikatesinė silkių filė “Matje” su žalumynais,,250g,27.00,4810168010607
Sanitex,Silpnai sūdyta silkių filė “Škuna” su prieskoniai ir su oda,,180g,23.00,4810168025083
Sanitex,Silpnai sūdyta silkių filė “Škuna” su oda,,180g,23.00,4810168009373
Viči,Silkių gabaliukai su keptais svogūnais,,200g,20.00,
Viči,Silkių gabaliukai su keptom sėklom,,200g,20.00,
Viči,"Silkių filė su svogūnais aliej. ""Žiema""",,200g,20.00,
Viči,Silkių gabaliukai su džiovintais baravykais,,200g,24.00,
Viči,"Marin. silkių filė sukt.su al.,su kons.agurk.",,200g,24.00,
,Sūdyta silkė su galva (kibiras 4kg),,4kg,200.00,
Grundalas,"Atlanto silkė su galva, spacialaus sūdymo (metalinis indas)",,"1,3kg",65.00,4770594206770
Edega,Sūdyta silkė su galva (plast indas),,"1,3kg",65.00,4770432002250
ZigmaS,Sūdytos Atlantinės silkės be galvų su prieskoniais,"Salted herring (gutted, head off) with spices","1,3kg",60.00,4770221362022
,Silkė su galva iš kibiro (vienetas 25-30kr pagal svorį),,,20.00,
,SUKTINUKAI,ROLLMOPS,kg,"Price, DKK",EAN code
Viči,Silkių filė suktinukai su konservuotais agurkais aliejuje (su cukrumi ir saldiklių),Herring fillet rolls with cucumbers,200g,?,4770190351089
,SKUMBRĖ,MACKEREL,kg,"Price, DKK",EAN code
Viči,H.s.mackerel fill.with pep.vac,,200g,27.00,
Viči,"Šaltai rūkyta skumbrė ""PREMIUS"", be galvos, vakuume","Cold smoked mackerel  “PREMIUM”, without head, in vacuum",,100/kg,
,"Šaltai rūkyta sveriama skumbrė, be galvos","Cold smoked mackerel on weight, without head",~ 150g,100/kg,
,KRABŲ LAZDELĖS,,kg,"Price, DKK",EAN code
Viči,Krabų lazdelės (atšaldytos),,300g,29.00,4770190037082
Viči,"VICI VAC atšald.surimi lazd.pjaust.,6x150g",,150g,18.00,
Viči,"VICI ""Snowcrab"" VAC atšald. surimi lazd. 24x150g",,150g,20.00,
Viči,VICI VAC atšaldytos lazdelės iš surimio 20x150g,,150g,17.00,
Viči,VICI VAC atšaldytos surimi lazdelės 20x300g,,300g,29.00,
Viči,VICI VAC atšaldytos surimi lazd+padaž 12x(75g+20g),,75g,10.00,
Viči,VICI atšald.surimi lazd. + majon. 6x(180+30g),,180g,18.00,
,KONSERVUOTA ŽUVIS,,kg,"Price, DKK",EAN code
Brivais Vilnis,Šprotai aliejuje,,240g,21.00,4750616001668
Brivais Vilnis,Šprotai aliejuje,,112g,?,4750616000135
LOSOS,Menkių kepenėlės savo sultyse,,115g,11.00,5901069001531
Saldus galas komb,Silkės saco sultyse su aliejumi,,240g,?,4750398900159
Saldus galas komb,Šprotai apkepti aliejuje,,240g,?,4750398642240
,IKRAI,,kg,"Price, DKK",EAN code
Silver Fish,Sumuštiniams IKRAI juodieji,,100g,22.00,4751001390022
Silver Fish,Sumuštiniams IKRAI rauduonieji,,100g,22.00,
